F_path,Category,Source_ID,Target_ID,Source_Sex,Source_Country,Target_Sex,Target_Country,ID,Sex,Country,UniqueID,Realornot
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_02102447378.wav,Real,,,,,,,clm_06136,Male,Chile,57219,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01504113416.wav,Real,,,,,,,clm_06136,Male,Chile,63438,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_00746067962.wav,Real,,,,,,,clm_06136,Male,Chile,59861,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01345619669.wav,Real,,,,,,,clm_06136,Male,Chile,64046,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_00926247704.wav,Real,,,,,,,clm_06136,Male,Chile,66057,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_00250398936.wav,Real,,,,,,,clm_06136,Male,Chile,54236,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_00546409340.wav,Real,,,,,,,clm_06136,Male,Chile,53549,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01291669405.wav,Real,,,,,,,clm_06136,Male,Chile,56740,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01290778755.wav,Real,,,,,,,clm_06136,Male,Chile,69325,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01564161867.wav,Real,,,,,,,clm_06136,Male,Chile,71010,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01193267980.wav,Real,,,,,,,clm_06136,Male,Chile,55445,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01310098125.wav,Real,,,,,,,clm_06136,Male,Chile,54454,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_00188199844.wav,Real,,,,,,,clm_06136,Male,Chile,73569,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01051543412.wav,Real,,,,,,,clm_06136,Male,Chile,62841,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01665962578.wav,Real,,,,,,,clm_06136,Male,Chile,60024,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01485442311.wav,Real,,,,,,,clm_06136,Male,Chile,58725,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01629740761.wav,Real,,,,,,,clm_06136,Male,Chile,72622,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_00458918304.wav,Real,,,,,,,clm_06136,Male,Chile,72193,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01585645558.wav,Real,,,,,,,clm_06136,Male,Chile,65637,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01151100431.wav,Real,,,,,,,clm_06136,Male,Chile,53122,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_00365903540.wav,Real,,,,,,,clm_06136,Male,Chile,66503,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_00039944828.wav,Real,,,,,,,clm_06136,Male,Chile,72039,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01367984994.wav,Real,,,,,,,clm_06136,Male,Chile,57127,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01912973540.wav,Real,,,,,,,clm_06136,Male,Chile,57795,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01381999861.wav,Real,,,,,,,clm_06136,Male,Chile,64499,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_00030878637.wav,Real,,,,,,,clm_06136,Male,Chile,56389,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01106368835.wav,Real,,,,,,,clm_06136,Male,Chile,56598,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_00300353041.wav,Real,,,,,,,clm_06136,Male,Chile,56267,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01301969146.wav,Real,,,,,,,clm_06136,Male,Chile,62677,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_00416380269.wav,Real,,,,,,,clm_06136,Male,Chile,60151,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01950898809.wav,Real,,,,,,,clm_06136,Male,Chile,58468,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01328957209.wav,Real,,,,,,,clm_06136,Male,Chile,55319,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_00081385379.wav,Real,,,,,,,clm_06136,Male,Chile,63856,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01631352457.wav,Real,,,,,,,clm_06136,Male,Chile,57734,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01839523186.wav,Real,,,,,,,clm_06136,Male,Chile,58854,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_00447436184.wav,Real,,,,,,,clm_06136,Male,Chile,62941,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01863781387.wav,Real,,,,,,,clm_06136,Male,Chile,56224,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01456133902.wav,Real,,,,,,,clm_06136,Male,Chile,59989,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_01271281878.wav,Real,,,,,,,clm_06136,Male,Chile,62753,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_00278148677.wav,Real,,,,,,,clm_06136,Male,Chile,65184,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_00288608484.wav,Real,,,,,,,clm_06136,Male,Chile,58513,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_00611634339.wav,Real,,,,,,,clm_06136,Male,Chile,65976,1
FinalDataset_16khz/Real/Chile/clm_06136/clm_06136_00945773151.wav,Real,,,,,,,clm_06136,Male,Chile,75010,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00498070167.wav,Real,,,,,,,clm_07049,Male,Chile,59324,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01386644218.wav,Real,,,,,,,clm_07049,Male,Chile,65568,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00432174581.wav,Real,,,,,,,clm_07049,Male,Chile,56895,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_02096104960.wav,Real,,,,,,,clm_07049,Male,Chile,55870,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00152213944.wav,Real,,,,,,,clm_07049,Male,Chile,59100,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_02143868343.wav,Real,,,,,,,clm_07049,Male,Chile,68795,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01703358519.wav,Real,,,,,,,clm_07049,Male,Chile,57586,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01233159902.wav,Real,,,,,,,clm_07049,Male,Chile,64471,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00453690124.wav,Real,,,,,,,clm_07049,Male,Chile,63332,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00460578447.wav,Real,,,,,,,clm_07049,Male,Chile,55641,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01820118657.wav,Real,,,,,,,clm_07049,Male,Chile,54912,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01545922703.wav,Real,,,,,,,clm_07049,Male,Chile,66907,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01408784797.wav,Real,,,,,,,clm_07049,Male,Chile,74049,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00628098229.wav,Real,,,,,,,clm_07049,Male,Chile,64322,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_02121858784.wav,Real,,,,,,,clm_07049,Male,Chile,73477,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00022806788.wav,Real,,,,,,,clm_07049,Male,Chile,58350,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01048968358.wav,Real,,,,,,,clm_07049,Male,Chile,60783,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00686210984.wav,Real,,,,,,,clm_07049,Male,Chile,73774,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01324012205.wav,Real,,,,,,,clm_07049,Male,Chile,57722,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00296855141.wav,Real,,,,,,,clm_07049,Male,Chile,60138,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01183179637.wav,Real,,,,,,,clm_07049,Male,Chile,65505,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00782801225.wav,Real,,,,,,,clm_07049,Male,Chile,69108,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01810620384.wav,Real,,,,,,,clm_07049,Male,Chile,54745,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_02128014567.wav,Real,,,,,,,clm_07049,Male,Chile,63514,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00382574887.wav,Real,,,,,,,clm_07049,Male,Chile,57805,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00373375816.wav,Real,,,,,,,clm_07049,Male,Chile,65224,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00693778971.wav,Real,,,,,,,clm_07049,Male,Chile,63080,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_02029386063.wav,Real,,,,,,,clm_07049,Male,Chile,65783,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01386351196.wav,Real,,,,,,,clm_07049,Male,Chile,66861,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01552673355.wav,Real,,,,,,,clm_07049,Male,Chile,54470,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00863323634.wav,Real,,,,,,,clm_07049,Male,Chile,53571,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01431298274.wav,Real,,,,,,,clm_07049,Male,Chile,56841,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00801392002.wav,Real,,,,,,,clm_07049,Male,Chile,69119,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00944712364.wav,Real,,,,,,,clm_07049,Male,Chile,71555,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01196097309.wav,Real,,,,,,,clm_07049,Male,Chile,55446,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01305171605.wav,Real,,,,,,,clm_07049,Male,Chile,54689,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00350483764.wav,Real,,,,,,,clm_07049,Male,Chile,73639,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01910636060.wav,Real,,,,,,,clm_07049,Male,Chile,64636,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01195151823.wav,Real,,,,,,,clm_07049,Male,Chile,63683,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00991106473.wav,Real,,,,,,,clm_07049,Male,Chile,59905,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01201831615.wav,Real,,,,,,,clm_07049,Male,Chile,73165,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00869972348.wav,Real,,,,,,,clm_07049,Male,Chile,73046,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00873101167.wav,Real,,,,,,,clm_07049,Male,Chile,66696,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00177235641.wav,Real,,,,,,,clm_07049,Male,Chile,53017,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00295996640.wav,Real,,,,,,,clm_07049,Male,Chile,67201,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00824783131.wav,Real,,,,,,,clm_07049,Male,Chile,73029,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01561836004.wav,Real,,,,,,,clm_07049,Male,Chile,57584,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00711036437.wav,Real,,,,,,,clm_07049,Male,Chile,58946,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01575196579.wav,Real,,,,,,,clm_07049,Male,Chile,66227,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00979934168.wav,Real,,,,,,,clm_07049,Male,Chile,56466,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01808892562.wav,Real,,,,,,,clm_07049,Male,Chile,56638,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00155788840.wav,Real,,,,,,,clm_07049,Male,Chile,56255,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01259724241.wav,Real,,,,,,,clm_07049,Male,Chile,64476,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01634312955.wav,Real,,,,,,,clm_07049,Male,Chile,63752,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00236129946.wav,Real,,,,,,,clm_07049,Male,Chile,59300,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_02016075241.wav,Real,,,,,,,clm_07049,Male,Chile,55364,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01551493921.wav,Real,,,,,,,clm_07049,Male,Chile,65625,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01364226556.wav,Real,,,,,,,clm_07049,Male,Chile,58599,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00406034771.wav,Real,,,,,,,clm_07049,Male,Chile,60150,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01977165656.wav,Real,,,,,,,clm_07049,Male,Chile,64653,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00550770538.wav,Real,,,,,,,clm_07049,Male,Chile,56137,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00701201495.wav,Real,,,,,,,clm_07049,Male,Chile,63083,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01720155761.wav,Real,,,,,,,clm_07049,Male,Chile,64580,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_00414351006.wav,Real,,,,,,,clm_07049,Male,Chile,66525,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_02087073956.wav,Real,,,,,,,clm_07049,Male,Chile,59501,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01133070517.wav,Real,,,,,,,clm_07049,Male,Chile,66786,1
FinalDataset_16khz/Real/Chile/clm_07049/clm_07049_01985611599.wav,Real,,,,,,,clm_07049,Male,Chile,74275,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_02145196078.wav,Real,,,,,,,clm_07508,Male,Chile,72777,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01436572129.wav,Real,,,,,,,clm_07508,Male,Chile,55937,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_02069443902.wav,Real,,,,,,,clm_07508,Male,Chile,68752,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00649623959.wav,Real,,,,,,,clm_07508,Male,Chile,69916,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01053567506.wav,Real,,,,,,,clm_07508,Male,Chile,64884,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01715414698.wav,Real,,,,,,,clm_07508,Male,Chile,54902,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00827871058.wav,Real,,,,,,,clm_07508,Male,Chile,69980,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00689008833.wav,Real,,,,,,,clm_07508,Male,Chile,66625,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00786694749.wav,Real,,,,,,,clm_07508,Male,Chile,66663,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00015781112.wav,Real,,,,,,,clm_07508,Male,Chile,55738,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_02052205175.wav,Real,,,,,,,clm_07508,Male,Chile,62433,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00960682009.wav,Real,,,,,,,clm_07508,Male,Chile,68308,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00500785898.wav,Real,,,,,,,clm_07508,Male,Chile,69856,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01797757889.wav,Real,,,,,,,clm_07508,Male,Chile,71084,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01385852358.wav,Real,,,,,,,clm_07508,Male,Chile,72545,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00178276738.wav,Real,,,,,,,clm_07508,Male,Chile,66429,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01708500439.wav,Real,,,,,,,clm_07508,Male,Chile,58089,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01042200174.wav,Real,,,,,,,clm_07508,Male,Chile,66759,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01170308532.wav,Real,,,,,,,clm_07508,Male,Chile,71632,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00184926872.wav,Real,,,,,,,clm_07508,Male,Chile,68005,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01871428672.wav,Real,,,,,,,clm_07508,Male,Chile,54751,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00169550847.wav,Real,,,,,,,clm_07508,Male,Chile,71269,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00823895832.wav,Real,,,,,,,clm_07508,Male,Chile,70742,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01188684160.wav,Real,,,,,,,clm_07508,Male,Chile,70887,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00990308770.wav,Real,,,,,,,clm_07508,Male,Chile,64871,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00996904994.wav,Real,,,,,,,clm_07508,Male,Chile,61870,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00522377572.wav,Real,,,,,,,clm_07508,Male,Chile,54408,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00033803776.wav,Real,,,,,,,clm_07508,Male,Chile,53514,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01012996894.wav,Real,,,,,,,clm_07508,Male,Chile,56938,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00995942162.wav,Real,,,,,,,clm_07508,Male,Chile,71574,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01694552354.wav,Real,,,,,,,clm_07508,Male,Chile,59228,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00753053992.wav,Real,,,,,,,clm_07508,Male,Chile,69954,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00268115934.wav,Real,,,,,,,clm_07508,Male,Chile,60666,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00159372526.wav,Real,,,,,,,clm_07508,Male,Chile,55371,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00093221328.wav,Real,,,,,,,clm_07508,Male,Chile,54514,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01016823969.wav,Real,,,,,,,clm_07508,Male,Chile,75055,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00888213230.wav,Real,,,,,,,clm_07508,Male,Chile,70766,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01147649619.wav,Real,,,,,,,clm_07508,Male,Chile,61661,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00053165795.wav,Real,,,,,,,clm_07508,Male,Chile,71231,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01395346671.wav,Real,,,,,,,clm_07508,Male,Chile,69371,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00646257529.wav,Real,,,,,,,clm_07508,Male,Chile,69915,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00190270481.wav,Real,,,,,,,clm_07508,Male,Chile,65865,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00467118028.wav,Real,,,,,,,clm_07508,Male,Chile,53042,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00024374576.wav,Real,,,,,,,clm_07508,Male,Chile,68809,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00629138813.wav,Real,,,,,,,clm_07508,Male,Chile,58184,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00667423080.wav,Real,,,,,,,clm_07508,Male,Chile,61600,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00998250395.wav,Real,,,,,,,clm_07508,Male,Chile,69201,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01681890797.wav,Real,,,,,,,clm_07508,Male,Chile,56768,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00395564392.wav,Real,,,,,,,clm_07508,Male,Chile,56812,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00902642202.wav,Real,,,,,,,clm_07508,Male,Chile,56588,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01067705278.wav,Real,,,,,,,clm_07508,Male,Chile,68354,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00843762467.wav,Real,,,,,,,clm_07508,Male,Chile,66688,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00762796092.wav,Real,,,,,,,clm_07508,Male,Chile,61850,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01298423597.wav,Real,,,,,,,clm_07508,Male,Chile,55316,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00589682466.wav,Real,,,,,,,clm_07508,Male,Chile,69891,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00358920783.wav,Real,,,,,,,clm_07508,Male,Chile,61245,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00503502696.wav,Real,,,,,,,clm_07508,Male,Chile,56414,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00924359039.wav,Real,,,,,,,clm_07508,Male,Chile,66718,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00841460887.wav,Real,,,,,,,clm_07508,Male,Chile,74925,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00027628810.wav,Real,,,,,,,clm_07508,Male,Chile,70439,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00638037382.wav,Real,,,,,,,clm_07508,Male,Chile,62035,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01387813007.wav,Real,,,,,,,clm_07508,Male,Chile,58203,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01328632067.wav,Real,,,,,,,clm_07508,Male,Chile,71694,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_00913003080.wav,Real,,,,,,,clm_07508,Male,Chile,68290,1
FinalDataset_16khz/Real/Chile/clm_07508/clm_07508_01197580740.wav,Real,,,,,,,clm_07508,Male,Chile,70098,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_00331737883.wav,Real,,,,,,,clm_08784,Male,Chile,72884,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_01327637949.wav,Real,,,,,,,clm_08784,Male,Chile,55682,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_02032473557.wav,Real,,,,,,,clm_08784,Male,Chile,70387,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_01964338001.wav,Real,,,,,,,clm_08784,Male,Chile,71966,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_01803498898.wav,Real,,,,,,,clm_08784,Male,Chile,67802,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_02105151853.wav,Real,,,,,,,clm_08784,Male,Chile,54782,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_00248594341.wav,Real,,,,,,,clm_08784,Male,Chile,74530,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_01533034836.wav,Real,,,,,,,clm_08784,Male,Chile,68528,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_01738906407.wav,Real,,,,,,,clm_08784,Male,Chile,68617,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_00638430665.wav,Real,,,,,,,clm_08784,Male,Chile,55532,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_00625993629.wav,Real,,,,,,,clm_08784,Male,Chile,67346,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_01116547091.wav,Real,,,,,,,clm_08784,Male,Chile,70080,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_01638410392.wav,Real,,,,,,,clm_08784,Male,Chile,71822,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_00609964919.wav,Real,,,,,,,clm_08784,Male,Chile,74773,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_00088789349.wav,Real,,,,,,,clm_08784,Male,Chile,72063,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_01509868243.wav,Real,,,,,,,clm_08784,Male,Chile,68516,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_00906517916.wav,Real,,,,,,,clm_08784,Male,Chile,56824,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_01935507328.wav,Real,,,,,,,clm_08784,Male,Chile,68702,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_00844090688.wav,Real,,,,,,,clm_08784,Male,Chile,73828,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_01167777304.wav,Real,,,,,,,clm_08784,Male,Chile,69264,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_01159956861.wav,Real,,,,,,,clm_08784,Male,Chile,54674,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_01077701003.wav,Real,,,,,,,clm_08784,Male,Chile,73126,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_01669674656.wav,Real,,,,,,,clm_08784,Male,Chile,72637,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_01778051784.wav,Real,,,,,,,clm_08784,Male,Chile,72667,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_01723836935.wav,Real,,,,,,,clm_08784,Male,Chile,67770,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_01175390615.wav,Real,,,,,,,clm_08784,Male,Chile,66117,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_00910993767.wav,Real,,,,,,,clm_08784,Male,Chile,54280,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_00843028589.wav,Real,,,,,,,clm_08784,Male,Chile,53569,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_01636736942.wav,Real,,,,,,,clm_08784,Male,Chile,56765,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_00101821769.wav,Real,,,,,,,clm_08784,Male,Chile,73528,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_00145996382.wav,Real,,,,,,,clm_08784,Male,Chile,60389,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_00039468348.wav,Real,,,,,,,clm_08784,Male,Chile,72038,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_00848282668.wav,Real,,,,,,,clm_08784,Male,Chile,61617,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_02140249835.wav,Real,,,,,,,clm_08784,Male,Chile,55370,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_00780476654.wav,Real,,,,,,,clm_08784,Male,Chile,54424,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_01191195705.wav,Real,,,,,,,clm_08784,Male,Chile,71644,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_01714373318.wav,Real,,,,,,,clm_08784,Male,Chile,72649,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_00394183878.wav,Real,,,,,,,clm_08784,Male,Chile,62166,1
FinalDataset_16khz/Real/Chile/clm_08784/clm_08784_00930607084.wav,Real,,,,,,,clm_08784,Male,Chile,73067,1
